AAPL,AMZN,BRK-B,GOOGL,JNJ,MSFT,NVDA,UNH,V,XOM
-0.017767761093489765,-0.020910267086299617,-0.025985547645573037,-0.01117890441450664,-0.008917873916526098,-0.014049023068580246,-0.017572011718594793,-0.021479943872642293,-0.022203929375674503,-0.016815994494200126
0.01393421320355448,-0.0019624692616453387,0.0014201601445327228,-0.0008095264381707823,0.0023820184446872172,0.0,0.011861094069862466,-0.00469013798117357,0.012444261079510577,0.009236059799667684
-0.009800259561433267,0.014998454912341863,0.02522283056098007,0.012213214704319242,0.007524454054011587,0.016076128732981365,0.018593558571110558,0.015457123391395156,0.012925392652938017,0.011524406953318023
-0.007130471750386946,0.0038746165196892335,0.009386469580380252,0.0017755643734247428,-0.002751456676101438,-0.0003598378604039443,0.004761606377337024,-0.007796371605728103,-0.007693679170181045,0.0002228415987635124
-0.024762141810084626,0.0055624686448036975,-0.0010767483007869671,0.00622807358796118,0.007751298178074295,0.00539556071035352,0.0039492007748525015,0.0013095767138180392,-0.0035298287385981952,-0.0013398906059431948
-0.024206108966339235,0.027733929238038746,-0.000979971587702022,0.0189906262298567,0.0065195331966478864,0.007155779670767748,-0.003933665938281039,-0.003737012369499748,0.008982343292080808,-0.005367242214100787
0.02640153855944738,0.009080560353045497,0.006964264199317727,0.020815586156055055,0.005958399946158099,0.007104855297088708,0.011058573406105277,0.003375952928603043,0.004953044438892551,0.007420124151407137
-0.012710839891412307,-0.006531452704238827,0.00564966083158458,-0.008609680715169987,-0.003476527714093902,-0.00917139942238554,-0.0007816023660898175,0.0020558969806208083,0.00480407231631963,-0.000558419061335913
0.011558944712001029,0.0003287475179354349,0.001646704783587527,0.0014674740921414298,0.004651449780954664,0.001780340989697926,-0.002345436751900798,0.003544558892464522,-0.0034154275596137706,-0.009490825888351706
0.0026475071562039876,0.0011318875703381082,0.0021273917756294836,-0.0012970934510669885,0.005659696667372538,-0.004975414777039222,0.004702303955889331,0.00018535159099308807,0.000997187261336352,0.0029309731013771323
0.014245608603469684,-0.0107589653000848,0.004245898418102412,0.003968723964804299,0.0031968963382447146,-0.004642563266356481,-0.009360891981981756,0.007433746518026085,0.0031739464495137426,0.0021355164461165366
-0.02155932719801923,0.010654754152864099,-0.010185428670146046,-0.00863664676327558,0.0015297966600875679,0.0014352469316356586,0.003150321218537977,0.011436919873078821,-0.008561019679771742,0.0
-0.0001868962954442166,0.003538471589842773,0.006212982976177894,-0.0027792578072298735,-0.00012712456764263358,0.00035813005880691584,0.0,-0.0025264358009772225,-0.002691455540777987,0.001121914891679232
0.009688637016145973,-0.03402402094464296,0.003280234760109746,-0.004567957837604442,0.007001821650155282,0.007879806444685888,0.0007847794702173783,0.004588915640977298,0.008094176778655315,0.006385383053003402
0.025803503257885607,-0.014751268425627684,-0.011539542003012881,-0.008812519581538392,0.0011380601572810178,-0.0035539388665721816,-0.008627315149278614,0.0,-0.013132880048534967,-0.00512027269180948
0.02718265405264897,-0.015010299478950384,-0.006518125916701867,-0.007994701798412884,-0.004798754356736379,0.002140235281726577,-0.007120518647739327,0.004933044591557634,-0.003027389298146832,-0.00671364224265214
-0.0026984736334497716,-0.005738834865792186,-0.0034274000597531717,0.0043699138626212,0.0006342819033833269,0.0028469151393291092,-0.006374616348691076,0.00309075043921192,-0.013095858459981957,-0.0021406084419669513
-0.005302915156930599,0.0033929991284114003,0.005600861880966201,0.004178352385396877,0.00748167233299446,0.004967771585981495,0.012029047858920228,-0.005256382215206856,0.021345944229070213,0.0005644893268501594
0.001437745045451022,-0.015119711181401096,-0.0037130864472904035,-0.004234661735596612,-0.005537589778538576,-0.007415152245422885,-0.015847787831355875,0.003280182422787048,-0.009602235830353245,-0.00518980807901126
0.0202771561529409,0.017206634221893724,0.005982744368663528,-0.0011710183300004395,0.009238755243833552,0.004980392701209091,0.004830616271033872,-0.010897332268929638,0.014511736009393594,0.012702646754315206
0.0036156664048616616,-0.0067119432882157826,-0.0016573868524042412,-0.0008268642319930741,-0.0007521278187352376,-0.003185867584028945,-0.005608831597827324,0.007344759807061507,0.024423896623921193,-0.003024003142998888
-0.005263671999994557,0.01675653724354964,0.013867169411969638,0.0034338202397043993,0.014683411222836451,0.0,0.0072525918998016525,0.014400093268579495,0.02109802890464496,0.012469019712518126
-0.019647027607679002,0.019169472808723498,-0.006357118422797958,-0.012013581947973195,0.005195048562138593,0.007457366504767693,0.011999659027653653,0.017430388389128915,0.007165629182434241,0.00499268769463268
-0.020836975821111436,0.004485468455380559,0.010081361469695294,-0.010552476293637425,0.003199083992166951,0.008459712226483118,0.014229174242079035,0.010420356257355268,0.006996564846402986,-0.005188901674088808
-0.03106225530886375,-0.018312164309255197,-0.007005717360065389,0.008814085720131981,0.004906209127302885,0.0,-0.03273573933883123,0.030764164688368956,-0.014661098289447283,0.007324674507242168
0.0020516651485595894,0.006536502385771525,0.01613992605821246,0.014790497896548294,0.009276344421802252,0.00664117213123383,-0.010475081027741417,0.04697287011483153,0.0035854186819737066,-0.0020933744080643413
0.005118806416444688,-0.016291996147636878,-0.00856002978032655,-0.008412872384234937,-0.007498042713870778,-0.008333240036870748,-0.012214846054426243,-0.0011338117037280604,-0.019053817800383066,-0.007175848633162785
-0.009884524755771285,0.00019306907071769963,0.008537983575283459,-0.013805570901939235,0.004143282660418857,0.0014004898728523507,0.009892312658422053,0.005837533503527448,0.010501044418064875,-0.0017790408113198541
-0.0105674577237439,-0.013895344959315326,-0.009321751670712586,-0.015118180740260723,-0.004490130904282519,0.003496123873317991,0.01714294277822348,0.0011284370045381298,-0.007928484795755475,-0.00846656546153135
0.007112195511435715,0.013582281098748705,0.01065771093700607,-0.010471902099377983,-0.011335947848812866,-0.0038325414576666494,-0.002407760636302436,-0.003381569092684611,0.006841305134036135,-0.0046060314977185435
0.001806817841269126,0.00845722567289009,-0.0013300340756904339,0.0036136923984073643,0.005054872973812463,0.035676701766538255,0.016089825486220732,0.00468564479454181,-0.009261068352146351,0.0019191127228621596
0.0203991103251,0.01390054981803357,0.011510645480001136,0.016112708601503378,0.006133529451638031,0.022627762453826916,0.015835550644498264,0.0036989356105989746,0.013597095188941921,-0.0010141872217898085
-0.0031217128994650567,0.019186514381331232,0.0037618876985863192,0.000265650069756207,0.0036575922965536023,-0.044253689485732495,-0.004676148241894107,0.009133090131260513,0.003772491113369192,0.006088976610285846
-0.010429714685244451,0.011191404074325506,0.0029045024720653068,-0.0004301012341454413,0.005101955361544341,-0.005183422832007567,0.025058368324839098,0.0007941493029830493,-0.011156023596727072,-0.0025771853391892696
-0.023150093488135237,-0.01887350330243842,-0.023542640610117793,-0.010277919973339489,-0.012448610659746562,-0.003473052376015806,-0.020626324727581302,-0.022846595740328768,-0.026908644574437535,-0.028093578250699913
0.015219537550335227,0.017256831923197602,0.02525839173204858,0.014630537857837744,0.021172402236616872,0.009759252603931845,0.01092045650157858,0.01980872164516989,0.021204431655980294,0.0013878734798444814
-0.05499265352032434,-0.018139072290644265,-0.018570412702101358,-0.013625343263956702,0.00551306126138984,-0.00483222310087339,-0.013117554982212343,-0.012418488239493541,-0.01505722345961158,-0.006119830544412896
-0.02668796690374231,-0.029842944746591882,-0.02063324338429129,-0.021276235533220667,-0.008581573423822375,-0.0013879411369025485,-0.019546510752553314,-0.03772364314437171,-0.005053994530410888,0.0062733999843984645
-0.0038772780751176184,0.003469283576692739,0.02213591047861052,0.04433930786704887,0.015748959746130442,0.03404013337430056,0.002392298208448329,0.00586352653894906,0.015798206284026062,0.00958219542449057
0.020843670670723125,0.012407804215407658,-0.002469625182799695,0.00030005890116013845,0.004024293196884132,0.03560621049853241,0.0015915017503660422,-0.013657414465492845,-0.002623168781404228,0.007318256963990466
0.01871252219782571,0.02029974793035838,0.015806548420976174,0.009736067574358076,0.0073083869574985805,-0.00746047860680743,0.026210864034985848,-0.011482636742144225,0.013025606011096258,0.013736277177872847
-0.0016500865989806934,-0.00044623021648870775,0.0006561651164602722,0.006869634209111908,-0.012405180619631695,0.037908815128097295,0.03405589798025899,0.004270576879005228,0.008450822852776874,0.0014555588687841237
0.007201705758768995,0.022025412911738096,0.006744742114314972,-0.005347516051915524,0.009835659365400096,0.0056674050276719345,0.008233308528924344,0.009354957536707564,0.010176274211753267,-0.01520754714872552
0.021597613792043502,-0.07240620541693965,-0.00344284677006923,-0.00949206541512937,-0.001173271058722558,-0.0046962708979995105,-0.004453685388919326,0.002359415304181267,-0.009065971381495452,-0.0007947907234319151
0.030968296631777692,-0.0198971763890593,-0.0045751435177464606,0.022010911761319196,0.005403999411111915,0.025794117878358058,0.011930742054341081,0.008910733300194984,0.004006058552699532,0.002386552682074994
0.029433478187253392,0.016296931722741048,-0.0027202036757064674,0.0067273194432342365,-0.0040898587018138866,0.015025975563166982,0.014738803304987114,-0.0013327144428980642,0.0033353505308573173,0.008842829045318412
-0.00788202174838215,-0.021984971166203793,-0.0018810849211460257,-0.00502082910364543,-0.01173277165501585,-0.011480317796384365,-0.00871451875015794,-0.003504393315209353,-0.014483922326585685,-0.01663140562440124
0.014182117227006241,0.017403182828007235,0.011119489960753848,0.01118930623725034,0.01104102003062768,0.013447616520457784,0.011721536963974266,-0.004019017654729007,0.056499392090209266,0.012798597539126488
0.010010737355918842,0.021777911807005834,0.01248831593456945,0.019418518930840456,0.006928002088396168,0.00995161905373898,0.004344406360677899,-0.009414906303736204,0.0236027656324429,0.01568303365911694
0.023845477127463433,-0.009029250101927344,0.012518415114066705,0.018718015726795212,-0.012477750673571597,0.007763296885409332,-0.0028839278731100926,0.021724529622167532,-0.0036202754669647508,0.006220869597800105
-0.004449352695407249,0.007860167748519276,-0.0009090770374644563,-0.005014299076793294,0.010037529856724126,-0.013036871134312844,-0.013014839053372751,0.0049834109865212195,0.00503068094188186,0.006292814731419183
0.011293712931110367,0.003686001269197492,0.009463156515811866,0.019131440635447916,-0.0008187238675434472,-0.009606664608666882,0.01831490738433028,0.03322319730492329,-0.0029472757216579826,0.006034033481138623
-0.00872433204627332,0.005721382286550281,-0.00252387572683499,-0.0024609551072488633,-0.0036272263550831685,-0.010003326580782734,0.0007191948268954196,-0.007998779818533253,-0.0037937385615427477,-0.00043915559513652003
-0.00831922118750128,0.01333795018826045,0.010482522992288912,0.010040254165051277,0.007164263720027986,0.0009187773100707286,0.045291570333025666,0.014514074718395387,0.0009521859769803243,-0.009777225690147606
0.003907497804207072,0.0033379866088401045,-0.0007154518983457647,-0.003067353625347269,0.0010489347489710532,0.010400749671061194,-0.020632946653758255,-0.008266122165467293,0.0010071285147279507,-0.0004437553817727702
-0.02392564999965885,0.014441796771287319,0.008322895319092583,0.0109056086772914,0.01304622959307844,0.022256008146726014,0.01474726267797588,-0.010578430858490195,0.007768011625560289,0.01121014205374804
-0.03381700083280881,-0.00659635689518645,0.000887534177209659,0.03245400523409936,0.0077043069074147486,0.009543468917676767,0.01730093477074246,-0.0019440024717930493,0.009834002161424493,0.001426850069146779
0.013361320129912091,-0.009153641954686043,-0.010907118596732546,-0.01312369294234228,-0.0021688857766929415,0.006794927640288995,-0.0047619571611619005,0.008602666389435853,-0.010783247708564425,-0.005918810855670142
-0.0030372902225540566,0.02188395807328325,0.013268744086347262,0.005874704102142525,0.007318809590844522,0.023180880583437258,0.016404503433085527,0.011264687143257568,0.02652911913192013,0.011686980192602281
0.022318762851016416,-0.008410495915595506,-0.00017693013325381646,-0.0007148769025269175,-0.0009083024280863716,0.006022268580350154,-0.0020172731277825484,-0.004456004241198963,-0.01603695423632634,0.008282497862141858
-0.007382210746441298,0.004595867019396405,-0.0026548942633434214,-0.0017171174040144788,0.006590060367805517,-0.006556809544508213,0.010498030337908748,0.004955520301762384,-0.00033021363461860354,0.0030265817408057227
0.003843736231292638,-0.021944512371482205,-0.007542133958632347,-0.019350228436502692,-0.0014670754415332388,-0.006886298447144168,-0.03485290151914011,-0.009384086279268566,-0.0077665563642693725,-0.006573492224648647
0.0017898088724246364,-0.004411287796181829,-0.005006683649828703,-0.007454139845112118,-0.006719742488004776,-0.013290963285958912,0.01597229336778483,0.0012841386881570216,-0.011324679436587104,-0.004339011353820421
0.0068079555069120445,-0.00022920239606116777,-0.0041333370535400205,-0.010727505485419675,-0.004471803909508298,0.003514200566250736,-0.006151527025195946,-0.0048108709039687,0.013194978054916984,-0.002832154913318341
-0.008334340401207507,0.0212042603234317,0.013083072491981929,0.00910325992831984,0.009099170441352777,0.021884672286776707,-0.0006880166768495899,0.020625126653069703,-0.002327916474327507,0.009286188084652425
0.00795108581066839,-0.006584630719066675,0.006679729320929528,-0.014706199281027121,-0.022372126965363726,-0.003997605597363396,-0.006193951921536045,0.0001579850810218275,-0.010497857106544939,-0.0032474651003265853
0.01490063962578514,0.004895908958705952,0.016013426330544034,0.0028216762024910746,0.00396959891918236,0.004300682017271518,0.013157805117719246,0.020678943183749077,0.016222757000316834,0.00010880362831477974
-0.004096705357429342,0.008882041251140116,-0.006704951825328043,0.0005283067123447172,-0.02104914270644076,-0.0037112569008169727,-0.010936445774296644,-0.03139503414580014,-0.015963780468962407,-0.017591464256675904
0.002201402683680298,-0.008618140798463458,0.0,-0.004120673372071226,0.006295923664820791,0.019770349568117407,-0.0013820724625438485,0.002714214528293013,0.011507760259741318,0.010942607469270449
-0.003128552592199796,-0.004421464018733889,-0.005698268849109178,-0.009831484724105,-0.007200704688772652,-0.01685844111818091,0.0013839852304193823,-0.00700629366787342,5.5392639036089264e-05,-0.007325355885119733
-0.009347722574950312,0.005532531457254519,-0.016840028774024463,0.0006984290383171832,-0.004993968561124884,-0.0060016822932501546,-0.021423491383210314,-0.009781841752682374,-0.016537099235292674,-0.012556549020379504
-0.014939962189380429,0.0024704081456361493,0.01425877775473583,0.005746281712915247,0.00932145903107462,0.005175550576860921,0.006355437608357883,0.002753043416234613,0.012018630074136949,0.006469621027292538
0.0076405170783950815,0.03375272735248802,0.019540222053834322,0.017452387542486347,0.005328019764853309,0.020308769539672866,0.014035536207212429,0.010497486145867319,0.0032897598390266847,0.013520899704765332
-0.006609120319203909,0.015169576773485627,-0.001387529582016933,0.011924175482760813,0.002708478986030105,-0.005606528662876142,-0.0006920368122215192,0.017739898610295013,0.01328239220351568,-0.003608267703182122
-0.0029395325743822864,-0.02237875626104302,-0.014242287172526513,-0.01169385388334554,-0.0052854668434964,-0.0177617766054613,-0.018698198954052225,0.0039258729930227165,-0.014643709977502861,-0.0072435539402641025
-0.012363009954752924,-0.011318175148160026,-0.004933531648745659,-0.008899710953501838,-0.011217247932605034,0.004592314389797902,-0.00846844899482746,-0.0015641221918609727,-0.0028388955826851303,-0.007959135683441199
0.0087230209178355,0.015165482346406023,0.01806109757100871,0.005757047181333963,0.013972011178366106,-0.007999978256425178,0.02277564541965238,0.009441341585261442,0.01730398360336216,0.01771762160368584
-0.013555803232453978,-0.006526716055277437,-0.007217968667531105,-0.0022348510317619086,0.0,-0.009216373678123335,-0.0013914236252958734,-0.00545607436798623,-0.007242555890522917,-0.008211662346931714
0.004534021282991629,0.014854541608066318,0.006657274723688378,0.012810934050820233,0.008479452741008808,0.0174416161635782,0.009756117968144018,0.008934226491065234,0.007848061989077948,0.010266919216771475
-0.0005321472601561572,0.013306510914265157,0.002175426418232984,0.016214307693623864,0.0085250252542719,-0.0005711665878682659,-0.00621157707292852,0.02035119700963861,0.009103171489373896,0.004589810669123562
-0.020311831879543885,-0.012776852738080269,-0.011548162300946463,6.66655442365105e-05,-0.01736914588162608,-0.011149419950518324,0.030555529684441973,-0.006394548852622806,-0.00749910143596344,-0.010116419531391863
-0.014562634340917868,-0.016968655533837862,-0.021345684767669404,-0.017697756870982406,-0.026396288021996894,-0.031800871036948286,-0.026953999259617167,-0.02237229356747561,-0.0228329712222457,-0.021428355718503656
-0.008012688238706822,-0.00029254754996310695,0.008706521492005681,-0.004306300814890585,0.00701991954211767,-0.006569506102002465,-0.0013850321176546165,0.001567522463907789,0.0058272704215067694,0.004828759667916627
-0.026505270022536775,-0.010059980029217264,-0.01486027949599833,-0.01264582061392383,0.016946678994664843,0.013525775231951975,-0.020804296383496346,0.011737196768292657,-0.006852140519175043,-0.011175778162456962
0.0002232732412068561,0.005469081161378675,0.01228435210548473,-0.004127360099908217,0.008746141757026926,-0.001482738981998466,0.0070818322647761,-0.014230565817629937,0.012340322592795827,0.007120060800928751
-0.011325293592324925,0.020140407330993204,0.007495350848331972,0.0086007589596655,0.01921542216076344,0.02019564916284744,-0.005625751824859471,0.01647552085453796,0.012079649395810854,0.007743120484656085
-0.010777294141944727,-7.208303195660459e-05,0.0007970625717093061,0.003914612053425248,-0.003219109158705047,0.00786044329112201,-0.009193894897518873,0.020222254048487764,0.008814806725744972,0.0026728206039368096
0.006983820547861619,0.0005044114353507378,-0.009557538327917614,0.0037624364941495347,-0.009802771544157207,-0.0023103470345922084,0.00214149571199429,-0.009229721396296076,-0.008194833903713783,0.003443198862371988
0.03200265072476349,0.01588101836718625,0.01000717266713469,0.008530612333661702,0.008967861179416614,-0.005211577988403326,0.004273475114744851,0.002290992458072294,0.013515726477782986,-0.0005534733836359829
0.022652602652115883,0.005778096848689351,-0.004600179301568863,-0.006273417066872011,-0.0006925105116252217,-0.012223515047762201,-0.0007086715104178687,-0.005485535529825891,0.00010804525368479645,0.003765304773011069
0.0055198781666612184,0.0010573674796678922,0.000977609435063309,0.004669516161119214,0.002426259905585093,0.0020623377262602993,0.0028385093764544678,0.004136704481185971,0.009717025412147695,0.0005512234710871589
-0.00803224428485838,0.006513377697337397,0.020687222657141513,0.007964557120377469,0.012560295819175282,0.005880724464103038,0.007784981523990986,0.00961224416683737,0.020049348396398825,0.009703343304703349
-0.005677693669578154,0.016475468105384472,0.0004349604397706486,0.012982751918965363,0.008193574243818613,0.0035078333654019467,-0.0049161439914966465,0.021006947248983554,-0.014099008689522186,0.0074263044962337155
0.01758817051438344,0.0032347934416716573,0.006868975748662187,0.0001658407627456171,0.003273876001148812,0.0005821108869537017,0.004940431865929851,0.006068395653446634,-0.0047850356704902675,0.011815344077126921
-0.003835703941068691,0.0027441403643204687,-0.007944782159708952,0.0008285587291123608,0.004050351531419638,0.01018949104419975,0.013342243291182942,-0.004119226927856601,-0.002670878759499229,-0.00557071425556932
0.015591843055130505,0.025074395601190735,0.01827999785622514,0.015728568627053185,0.004818528652429599,0.02853062020313968,0.013860098880070781,0.009897694045005068,0.017461020859623533,0.00484783806178446
-0.001825469120587453,0.026329826067573503,0.0011967805234307516,0.002999235877252371,0.003568724341912688,-0.0005607090586985386,0.0006835224042387456,-0.00526553363495097,0.004001089278030445,0.0013940063645812018
0.002180719529790931,-0.0031864599391348003,0.0007684113369204049,0.0018309164771199704,0.004556072941790612,0.01401726482735044,-0.0020490793146201725,-0.005588514414183399,-0.0024644068041204115,-0.0016058006218234722
0.006456938933943945,0.000978591742462509,-8.533517881237351e-05,-0.005493643174156793,0.0,0.002764673782413629,0.005475489382245291,-0.01049958129758033,-0.004572873548873924,0.0005359947375787044
0.00025593692168102145,0.005930824287614378,0.0036689446789464064,-0.0011527153850612315,-0.002986744349295911,-0.014612007973245134,-0.005445671664865204,-0.010163405894759059,0.0013727712057036712,0.0017150356042427983
0.0033692983261219833,-0.01483689756075135,0.007906149170200383,-0.008567884514728008,0.00044343272268521083,-0.008394194156906454,-0.00410657332369202,0.06522740427616935,0.007224359233844346,0.009843741236310377
-0.01577260296414884,0.003682924653988451,0.0028677798101093277,-0.015460965592403397,0.022846000508397246,-0.11399557355440337,-0.021305780081685377,0.01275656004624115,-0.005706889185520536,0.008370306910377101
0.003200298332400431,-0.005733418743157026,0.00033642485293516877,0.01572613932448763,0.0005423004055509217,0.01942671003417784,-0.0007023319123744542,0.010217433903373152,0.0068453901432388164,-0.0035727592409644515
-0.017170198268592896,-0.007974122706348452,-0.006137576441477055,-0.007576551347640459,0.001516770708701154,-0.0059357502924348715,-0.0014056510583448922,0.007065448972316535,-0.013806228457708958,0.003901926091513186
0.05136150307048282,-0.007041845286572701,-0.014804162199083093,-0.0009959562684194179,-0.0006491254529557011,0.004399700372084814,0.0,-0.002201000819405219,-0.00970370846444124,-0.002206018428014711
-0.004563060108920158,0.014919417484710262,0.005237855187592011,-0.016834649862098927,0.0022741585293073463,-0.017834749288586083,0.003518624801518433,0.0012406679868799397,0.04208760486277385,-0.000210549056297471
0.005678695122685484,0.028378380247361834,0.0023062837940568404,-0.0026472008902393984,0.0028086219201963747,0.007327363250566599,-0.004207634561452012,-0.005645564479705989,-0.007244675970397685,-0.0018951446072479339
0.015419750695363943,-0.018941687741582114,-0.007840448250024612,-0.003478737291973788,0.0040933858429959,-0.0025300580137606055,-0.0021127517539176743,0.008031915613708529,-0.006367190014202939,-0.008017743852481662
0.012349448487880554,-0.012054929147078064,-0.005411417826203135,0.009804101127833142,-0.0004296870438472711,0.009828768780989705,0.01693779939672435,-0.007143802073619199,-0.0027601500593003037,-0.0023397508193415684
