date,open,high,low,close,volume,Name,return,rsi,macd,ema_20,sma_50,atr
2013-04-22,57.0,57.42,56.45,56.89,3818024,ETN,-0.001228932584269704,38.51879103616295,-0.41428315797709403,59.24358278743865,60.809799999999996,1.5203971799784477
2013-04-23,57.01,58.595,56.98,58.16,3766921,ETN,0.022323782738618236,44.40747420325725,-0.2810294565623438,59.14038442673021,60.7946,1.5335830956942726
2013-04-24,58.02,58.83,58.02,58.62,2911826,ETN,0.007909215955983484,46.4096454219549,-0.1460238372004654,59.09082400513685,60.773599999999995,1.4818985888589673
2013-04-25,58.91,59.24,58.64,58.69,2487029,ETN,0.0011941316956669557,46.724087455919054,-0.041553438289109845,59.05265029036192,60.743199999999995,1.4203344039404702
2013-04-26,59.15,59.37,57.96,58.65,3571192,ETN,-0.0006815471119441252,46.55598420465558,0.03137633074061674,59.014302643660784,60.6954,1.4195962322304363
2013-04-29,60.41,62.03,60.04,60.28,6076737,ETN,0.027791986359761323,53.84351364658352,0.18721793057177072,59.13484524902642,60.6762,1.5596250727854053
2013-04-30,60.41,61.72,59.89,61.41,4320478,ETN,0.01874585268745843,58.10818828989438,0.35452204605810034,59.351526653881045,60.687000000000005,1.5789375675864477
2013-05-01,61.02,61.02,59.18,59.27,4413715,ETN,-0.03484774466699225,48.89450588736307,0.3107484979613614,59.34376221065428,60.6426,1.6254420270445582
2013-05-02,59.21,60.08,59.18,59.45,3950981,ETN,0.0030369495528934642,49.61813093779694,0.2843189626803949,59.35388009535388,60.616800000000005,1.573624739398518
2013-05-03,60.25,62.18,60.25,61.65,4798732,ETN,0.03700588730025234,57.532826536466864,0.39840945901906943,59.57255818151066,60.6608,1.6562229722986237
2013-05-06,61.54,62.615,61.49,62.07,2562882,ETN,0.006812652068126646,58.86150422478431,0.48009087916535587,59.81040978327155,60.70719999999999,1.6182784742772933
2013-05-07,62.52,63.49,62.39,63.46,2643880,ETN,0.022394071209924205,62.988663652572455,0.5979859528833029,60.15798980391236,60.791,1.6041157261146297
2013-05-08,63.5,64.7,63.21,64.56,3383991,ETN,0.017333753545540453,65.9038773798701,0.7125287350543861,60.57722887020642,60.891000000000005,1.5959646028207277
2013-05-09,64.3,65.315,64.2,64.74,2851339,ETN,0.0027881040892192566,66.37066403265914,0.7586295960850024,60.973683263520094,60.952,1.5616099883335326
2013-05-10,64.68,65.31,64.5701,64.93,2155184,ETN,0.0029348161878284262,66.88600047227905,0.7583248099055493,61.35047533366104,61.0112,1.5029164177382806
2013-05-13,64.81,65.0,64.11,64.23,2015140,ETN,-0.010780840905590727,63.05242949653338,0.6704237440439418,61.624715778074275,61.04259999999999,1.4591366736141178
2013-05-14,64.14,65.18,64.14,65.09,2853762,ETN,0.013389381908765374,65.65675187585305,0.630254470451687,61.954742846829106,61.102,1.4291983397845383
2013-05-15,64.59,65.71,64.5122,65.68,2263456,ETN,0.009064372407435961,67.35672041788149,0.6034410525773677,62.309529242369194,61.172599999999996,1.4126698869427847
2013-05-16,65.29,66.22,65.28,65.7,3090953,ETN,0.0003045066991473888,67.4156009735782,0.5486529973947037,62.63243121928642,61.2342,1.378907752161157
2013-05-17,66.31,67.01,65.85,66.86,3978402,ETN,0.0176560121765601,70.71500804874215,0.5507047074815825,63.035056817449615,61.331,1.3739857698639317
2013-05-20,66.75,68.16,66.43,68.07,2801461,ETN,0.01809751720011965,73.7058742561291,0.5902106430035448,63.514575215787744,61.425399999999996,1.399415357730793
2013-05-21,67.99,68.82,67.96,68.69,3104814,ETN,0.009108270897605575,75.1086594276828,0.612123563903606,64.00747281428416,61.531400000000005,1.3608856893214507
2013-05-22,68.67,69.53,68.04,68.88,5065055,ETN,0.0027660503712330087,75.53933212137044,0.5930240636854114,64.47152302244757,61.6522,1.370108140084204
2013-05-23,67.78,68.6,67.3,68.24,3687341,ETN,-0.009291521486643473,71.07818606597567,0.4948997170485874,64.83042559173828,61.748599999999996,1.3851004157924751
2013-05-24,67.3,68.26,67.3,68.23,2251592,ETN,-0.00014654161781935127,71.00762210031164,0.3914651196777792,65.1541945830013,61.849799999999995,1.3547361003787273
